age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,class-label
1,Private,132029.83,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Self-emp-inc,147055.94,HS-grad,9.0,Married-civ-spouse,Sales,Husband,1,1,0.0,0.0,40.0,United-States,0
0,Private,109079.23,HS-grad,9.0,Never-married,Other-service,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
0,Private,161124.95,Some-college,10.0,Never-married,Other-service,Own-child,0,0,0.0,0.0,1.0,United-States,0
0,Private,187278.28,Bachelors,12.0,Never-married,Prof-specialty,Other-relative,1,0,0.0,0.0,28.0,United-States,0
0,Private,197696.69,Assoc-voc,10.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,48.0,United-States,0
1,Private,173776.7,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,0,1,0.0,0.0,40.0,United-States,0
1,Private,1484705.0,HS-grad,9.0,Never-married,Sales,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,State-gov,1484705.0,12th,9.0,Separated,Transport-moving,Unmarried,0,1,0.0,0.0,35.0,United-States,0
1,Private,210767.72,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,1,1,0.0,0.0,32.0,United-States,0
1,Self-emp-not-inc,162637.73,1st-4th,9.0,Married-civ-spouse,Farming-fishing,Husband,1,1,0.0,0.0,99.0,United-States,0
0,Private,190314.73,Bachelors,12.0,Never-married,Handlers-cleaners,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Private,180690.56,HS-grad,9.0,Never-married,Sales,Unmarried,1,0,0.0,0.0,40.0,United-States,0
1,Private,1484705.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,1,1,0.0,0.0,40.0,Mexico,1
0,Private,241885.34,Some-college,9.0,Never-married,Handlers-cleaners,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Private,202402.92,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,0,0,0.0,0.0,40.0,United-States,0
1,Federal-gov,82777.336,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,192556.16,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,1,1,0.0,0.0,35.0,United-States,0
1,Private,188470.39,Some-college,13.0,Married-civ-spouse,Sales,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,13492.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,1,0,0.0,0.0,40.0,United-States,0
0,Private,13492.0,Bachelors,15.0,Never-married,Prof-specialty,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Private,132631.9,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Self-emp-not-inc,184834.38,Bachelors,12.0,Never-married,Exec-managerial,Own-child,1,1,0.0,0.0,36.0,United-States,0
1,Private,90627.33,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,197308.69,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,48.0,United-States,0
1,Self-emp-inc,196970.9,Bachelors,10.0,Married-civ-spouse,Sales,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,315999.66,Some-college,9.0,Married-civ-spouse,Transport-moving,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,21841.383,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Local-gov,375874.62,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,13492.0,Assoc-voc,13.0,Married-civ-spouse,Other-service,Husband,0,1,0.0,0.0,20.0,United-States,0
1,Private,191688.16,Bachelors,11.0,Never-married,Sales,Not-in-family,1,1,0.0,0.0,40.0,Germany,1
0,Private,135707.14,Assoc-acdm,11.0,Never-married,Sales,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,114717.125,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,33773.375,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,1,0,0.0,0.0,40.0,United-States,0
1,Private,83642.46,Bachelors,15.0,Never-married,Exec-managerial,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,289805.88,Some-college,9.0,Never-married,Other-service,Own-child,0,0,0.0,0.0,40.0,United-States,0
1,Private,96457.62,5th-6th,9.0,Separated,Other-service,Not-in-family,0,1,0.0,0.0,40.0,Haiti,0
1,Private,199481.73,Some-college,12.0,Divorced,Sales,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Private,167816.84,10th,1.0,Never-married,Handlers-cleaners,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Self-emp-not-inc,206187.58,Assoc-voc,10.0,Separated,Craft-repair,Not-in-family,1,1,0.0,0.0,40.0,United-States,1
1,Private,194707.19,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,191710.3,Assoc-voc,13.0,Married-civ-spouse,Farming-fishing,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,209741.14,5th-6th,9.0,Married-spouse-absent,Farming-fishing,Not-in-family,0,1,12672.304,0.0,40.0,Mexico,0
1,Private,1484705.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,191850.77,Bachelors,13.0,Separated,Sales,Other-relative,1,0,0.0,3900.0,40.0,United-States,0
0,Local-gov,341644.97,12th,9.0,Never-married,Adm-clerical,Own-child,1,1,0.0,0.0,1.0,United-States,0
0,State-gov,169103.53,Bachelors,14.0,Never-married,Prof-specialty,Not-in-family,0,1,0.0,0.0,30.0,United-States,0
1,Self-emp-not-inc,206919.78,Some-college,9.0,Divorced,Other-service,Unmarried,1,0,0.0,0.0,1.0,United-States,0
1,Private,191508.39,10th,1.0,Never-married,Handlers-cleaners,Not-in-family,0,1,0.0,0.0,1.0,United-States,0
0,Self-emp-not-inc,125409.23,Prof-school,13.0,Married-civ-spouse,Prof-specialty,Husband,1,1,0.0,0.0,45.0,United-States,1
1,Private,145003.12,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,1,1,0.0,0.0,40.0,United-States,1
1,State-gov,151930.38,Assoc-voc,9.0,Divorced,Adm-clerical,Unmarried,1,0,0.0,0.0,40.0,United-States,0
1,Private,211780.38,HS-grad,9.0,Divorced,Transport-moving,Husband,1,1,0.0,0.0,45.0,United-States,0
0,Private,154615.1,Some-college,10.0,Never-married,Sales,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,169006.1,HS-grad,9.0,Divorced,Other-service,Unmarried,1,0,0.0,0.0,40.0,United-States,0
1,Private,210706.25,Some-college,12.0,Divorced,Prof-specialty,Unmarried,1,0,0.0,0.0,40.0,United-States,1
1,Private,168844.16,Some-college,10.0,Divorced,Craft-repair,Not-in-family,0,1,0.0,0.0,40.0,United-States,1
1,Private,13492.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
