LIMIT_BAL,SEX,EDUCATION,MARITAL,AGE,PAY0,PAY2,PAY3,PAY4,PAY5,PAY6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
140000.0,0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,74829.62,45981.246,35441.742,43625.53,19150.521,25987.75,1500.0,656.7876,1690.3419,0.0,0.0,1800.0,0
80000.0,1,6.0,2.0,1,0.0,0.0,0.0,0.0,-1.0,0.0,326.0,128.62569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
230000.0,0,6.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,746814.0,743970.0,693131.0,572805.0,547880.0,961664.0,8374.667,7998.421,417588.0,6500.0,388071.0,3000.0,0
230000.0,0,2.0,2.0,1,-2.0,-1.0,0.0,0.0,0.0,0.0,8050.808,4099.98,12038.153,21398.662,7952.523,24293.016,2000.0,2600.0,2438.233,621000.0,388071.0,1000.0,0
50000.0,0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71240.98,75634.836,50131.72,83380.07,51974.72,49838.477,1846.1418,2500.0,2000.0,2000.9462,2707.9612,710.9908,0
430000.0,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,78327.29,71336.25,49134.668,64331.023,40930.41,70828.31,3500.0,4700.0,900.8267,2063.3523,1601.9165,4000.0,0
200000.0,0,1.0,1.0,1,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,23993.162,973.36707,0.0,-170000.0,1094.6151,6675.367,2744.1816,0.0,4250.0107,0.6014303,2000.0,780.0,0
100000.0,0,2.0,2.0,1,0.0,0.0,0.0,-1.0,-2.0,-1.0,7462.8716,5962.928,556.0481,716.07666,9479.113,16538.23,2000.0,2045.6084,0.0,621000.0,5400.0,1384.3914,0
350000.0,1,2.0,1.0,1,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,8985.243,-67526.0,284.56793,-170000.0,-36156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70000.0,0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44095.715,32683.924,39192.383,44440.63,71907.4,90824.92,2700.0,3056.4038,417588.0,621000.0,388071.0,528666.0,1
120000.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,60941.395,61615.35,65491.215,50076.445,47521.305,47506.74,2468.4426,3100.0,2500.0,1436.4161,3690.8447,3000.0,1
50000.0,0,2.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,23488.102,40863.203,19555.088,28495.473,35494.27,68985.48,1500.0,2406.266,1500.0,2000.0,2069.412,3000.0,0
130000.0,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,49129.69,36158.543,31158.96,33646.234,60361.89,50896.273,2490.0898,2100.0,10000.0,5499.539,2616.201,4592.496,0
110000.0,0,2.0,1.0,1,-2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,687.41626,10762.57,30103.828,8569.894,28973.096,1899.2129,30000.438,2000.0,12000.0,388071.0,1400.0,0
320958.12,0,0.0,2.0,1,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2449.74,396.0,-780.3584,-170000.0,910.2723,-339603.0,3000.0,0.0,2000.0,17.089333,0.0,0.0,0
180000.0,1,1.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,68889.34,26455.938,32517.914,18079.15,17664.732,24773.95,1000.0,2000.0,111.70982,103.3731,3261.5566,2159.419,0
140000.0,1,1.0,2.0,1,-1.0,0.0,0.0,0.0,0.0,0.0,50284.367,80750.7,57995.78,84850.58,33606.6,45757.715,4686.995,4129.2534,6096.8164,8254.98,6201.254,1000.0,0
220000.0,0,3.0,1.0,1,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,24411.695,22250.012,17850.594,5960.337,2382.5723,2347.964,2410.0847,1289.2931,1214.3699,2904.3062,3595.0293,1265.8445,0
90000.0,0,2.0,2.0,1,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,3514.916,2964.4517,-46127.0,96.67115,326.0,3822.7966,2000.0,0.0,1300.0,284.00748,214.41061,0.0,0
50000.0,1,1.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,17469.6,28713.217,16975.549,15041.381,15852.182,20306.9,4413.648,1410.8501,1000.0,1200.9186,5500.0,4200.0,0
210000.0,0,3.0,1.0,1,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,19613.174,10692.579,5173.208,-170000.0,0.0,-339603.0,2300.0,0.0,0.0,0.0,0.0,0.0,0
240000.0,1,1.0,2.0,1,-2.0,-2.0,-2.0,-1.0,-2.0,-1.0,-0.6075186,959.1695,14336.551,10991.695,0.0,0.0,4000.0,2500.6997,1000.0,0.0,0.0,0.0,1
20000.0,0,6.0,1.0,1,0.0,0.0,0.0,0.0,-1.0,0.0,3398.601,19187.795,2812.9968,8644.596,9220.484,0.0,1600.0,984.707,2000.0,2516.8025,0.0,0.0,0
200000.0,0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,72259.305,56062.82,90382.35,95603.9,121353.6,87657.18,7415.7114,2000.0,417588.0,2500.0,2798.9065,7912.668,0
150000.0,0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,154355.23,56519.715,47983.074,45948.58,77851.586,71758.59,2876.4607,4000.0,2312.6255,1500.0,2210.0383,2921.1697,0
130000.0,0,6.0,2.0,1,0.0,0.0,2.0,3.0,2.0,0.0,61699.82,45687.992,72048.29,17219.492,88431.86,39194.746,505000.0,1900.0,800.0,150.0,3000.0,2000.0,0
150000.0,1,2.0,2.0,1,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,5540.411,15114.999,997.74884,2500.0,390.0,135.49927,5712.723,3007.793,4250.4146,3399.9536,1000.0,3500.0,0
50000.0,0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,74300.4,84558.7,56550.805,40120.664,101817.82,961664.0,3730.4187,10505.434,3500.0,621000.0,388071.0,5000.0,0
260887.17,0,2.0,1.0,1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1399.6635,-67526.0,4700.951,0.0,390.0,0.0,2500.0,0.0,3000.0,0.0,0.0,0.0,1
360000.0,1,2.0,2.0,1,-1.0,0.0,0.0,0.0,-2.0,-2.0,36420.52,14668.31,5716.1953,3637.8733,1390.2706,26831.137,4200.8184,6358.7856,613.28546,0.0,388071.0,3000.0,1
1000000.0,0,2.0,2.0,1,-1.0,-2.0,-1.0,-1.0,-2.0,-2.0,13904.858,13964.495,13256.321,1182.8721,14040.721,16386.299,6379.27,1024516.0,3252.492,3137.5906,2000.0,8568.769,0
200000.0,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,163820.1,92076.67,73944.64,77270.62,149404.17,98055.484,5000.0,6015.9805,3625.907,9283.979,4517.1313,8429.687,0
80000.0,0,3.0,2.0,1,0.0,0.0,2.0,0.0,2.0,0.0,20000.979,24016.414,2202.858,10716.619,4018.4875,25782.268,0.0,2763.8594,0.0,2073.7485,538.754,1300.2946,0
10000.0,1,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7493.584,8343.132,-46127.0,1158.6215,326.0,3947.1912,1270.2007,1200.0,2000.0,371.4732,390.0,0.0,0
80000.0,1,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,19628.248,41109.95,45995.65,83326.914,46486.098,66820.49,11000.0,2203.435,417588.0,4984.542,11511.572,506.51996,1
30000.0,0,6.0,1.0,1,-1.0,0.0,0.0,0.0,0.0,0.0,11482.33,10625.151,2633.7527,2300.4006,12289.585,15128.267,2000.0,1824.407,2000.0,6387.8955,5005.736,567.7087,1
60000.0,1,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,33731.645,28379.582,18612.008,27889.17,19227.547,28782.654,2396.2522,2000.0,2471.345,1000.0,2320.9346,2600.0,0
170000.0,0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,8.0,6764.208,16072.026,9352.483,1302.5492,1662.9357,300.0,18079.705,0.0,0.0,2975.9475,0.0,4700.517,1
200000.0,0,3.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,217143.78,223502.75,90442.49,136715.66,66236.54,43136.89,3000.0,5000.0,1814.2797,2010.2673,1000.0,1876.2991,0
230000.0,1,2.0,2.0,1,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,7306.667,14576.695,1050.4287,664.3482,0.0,105.038605,3788.4612,729.8163,1000.0,1498.9143,1470.5337,6383.8574,0
230000.0,1,1.0,2.0,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,1267.4396,4183.576,44936.88,62753.176,29772.64,28748.084,390.0,6000.0,2000.0,10023.109,4000.0,1363.247,0
10000.0,1,2.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,14606.704,7488.3193,0.0,213.88776,5273.753,0.0,2140.7385,0.0,0.0,0.0,0.0,0.0,0
360000.0,1,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-35.076435,-67526.0,11210.142,2909.7134,3593.163,15001.411,1273.8193,4348.611,401.6619,2001.058,11213.461,1080.9354,0
10000.0,0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,50725.21,67967.98,49546.234,59032.055,58302.61,79637.2,2840.6912,5000.0,5000.0,2920.2893,42604.67,1800.0,0
50000.0,0,2.0,2.0,1,0.0,0.0,-1.0,-1.0,0.0,-1.0,-9095.0,-67526.0,-22.143686,518.561,0.0,2804.7363,0.0,1600.0,2000.0,0.0,295.71408,0.0,1
180000.0,0,2.0,1.0,1,8.0,7.0,8.0,0.0,0.0,8.0,212893.08,151161.56,61845.816,125563.664,38090.543,79014.62,5500.0,1139.4122,1500.0,704.17816,1229.9642,4152.017,1
280000.0,1,3.0,1.0,1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5365.391,-131.65517,0.0,0.0,2.8786986,826.8541,0.0,500.72052,379.02322,0.0,0.0,0.0,0
150000.0,1,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4926.223,2349.7588,18314.508,15968.787,8813.585,4856.4995,0.0,1000.0,394.90958,1364.8604,0.0,0.0,1
240000.0,0,2.0,2.0,1,0.0,0.0,0.0,-2.0,0.0,-1.0,27583.207,1098.6006,0.0,0.0,46.5929,5390.795,0.0,1219.553,1861.3236,0.0,0.0,4800.0356,0
140000.0,1,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1432.2899,-67526.0,1150.3169,0.0,8878.981,9899.378,1700.0,516.2348,0.0,2942.471,1484.7966,2000.0,0
130000.0,0,1.0,0.0,1,-2.0,0.0,-1.0,-1.0,-1.0,-2.0,10450.546,1926.1661,1149.663,0.0,4012.728,1889.7302,2207.7793,2008.0142,4965.9355,1721.102,2000.0,2000.0,0
10000.0,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,18017.152,73819.21,68880.11,44389.79,46937.484,17324.701,3004.5283,3000.0,2009.0763,3505.223,1200.0,422.4147,0
1000000.0,0,2.0,1.0,1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-67526.0,1287.7603,-192.74808,186.3631,666.1401,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,0,5.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14565.708,20072.23,24163.219,39369.62,22989.414,29132.412,0.0,5000.0,2102.003,6000.421,2000.0,1500.0,0
260000.0,1,1.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7374.5083,0.0,26549.168,161.32803,1097.969,1097.3656,2100.0,1861.2144,0.0,0.0,951.2406,709.7758,1
210000.0,0,1.0,1.0,1,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,-67526.0,1680.9415,-1180.8214,0.0,-21.042181,0.0,3000.0,0.0,0.0,0.0,0.0,0
340000.0,1,2.0,2.0,1,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,39287.43,2189.8933,0.0,-308.11362,-7.8334074,929.386,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,0,2.0,3.0,1,0.0,0.0,0.0,0.0,2.0,0.0,36264.223,49655.332,46075.45,51241.316,27252.943,25040.0,1421.4783,1000.0,1799.9958,500.0,0.0,486.4177,1
320000.0,0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,8.0,129690.91,743970.0,693131.0,572805.0,547880.0,961664.0,10000.0,11447.022,3400.8079,621000.0,388071.0,3500.0,0
400000.0,1,1.0,2.0,1,-2.0,-1.0,0.0,0.0,-1.0,0.0,27788.537,32679.607,47033.87,12173.77,19062.807,10181.603,505000.0,2084.4116,5000.0,10353.159,2162.9207,5000.0,0
80000.0,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,40867.957,47773.24,31222.477,66383.16,39719.48,29634.621,3000.0,2091.0916,1704.2333,2100.0,1400.0,600.0,0
1000000.0,0,2.0,2.0,1,8.0,-2.0,-2.0,-2.0,-2.0,-2.0,2296.2515,-67526.0,-46127.0,0.0,-36156.0,14982.324,0.0,0.0,0.0,0.0,335.07397,402.44498,0
