LIMIT_BAL,SEX,EDUCATION,MARITAL,AGE,PAY0,PAY2,PAY3,PAY4,PAY5,PAY6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
140000.0,0,2.0,1.0,0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,296.96732,0.0,300.0459,0.0,-37594.0,4312.684,1873.4434,4000.728,0.0,1001.5453,2000.0,963.9722,0
150000.0,0,3.0,0.0,1,0.0,0.0,0.0,2.0,0.0,2.0,49479.727,30418.627,29382.438,41721.348,38561.406,23759.5,0.0,2622.5276,0.0,390.0,318.62674,1000.0,1
10000.0,1,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,15600.507,27183.668,25771.418,13824.474,9721.371,11045.684,3569.8164,1486.5732,0.0,0.0,703.68396,651.1535,0
1000000.0,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,630458.0,586825.0,577957.0,891586.0,823540.0,527711.0,5000.0,10003.65,400972.0,5132.2783,2161.6,443001.0,1
30000.0,0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,51316.16,67439.16,70234.5,50388.664,49025.43,51316.855,1578.9491,2500.0,3000.0,3000.0,3000.0,4000.0,0
200000.0,0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,112038.414,75097.914,142775.08,891586.0,99065.07,89933.336,5003.175,3977.9785,2727.7346,2908.825,4495.544,2100.0,0
100000.0,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,46485.34,50531.43,49206.457,51427.75,48064.098,69303.21,4345.645,2200.0,1487.369,2000.0,2000.0,2000.0,0
200000.0,0,2.0,2.0,1,-2.0,-1.0,0.0,0.0,0.0,0.0,31576.863,42937.414,143093.69,89726.85,115372.45,39400.38,5108.0005,3000.0,3204.2566,11000.0,4220.2505,1602.9244,0
200000.0,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,630458.0,228965.62,143354.89,94070.21,63427.406,105159.43,3691.814,5014.017,400972.0,2904.549,2299.0513,5739.2637,0
360000.0,1,2.0,2.0,1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1549.8616,1499.8103,0.0,0.0,0.0,0.0,169.77826,2006.1044,0.0,500.0,0.0,7000.0,0
130000.0,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,63413.707,76432.99,23589.105,18400.54,19260.744,20168.996,2000.0,1800.0,2000.0,1000.0,700.0,2000.0,0
210000.0,0,2.0,2.0,1,8.0,2.0,0.0,-1.0,-2.0,-2.0,68466.69,50626.33,0.0,-81334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90000.0,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,49274.83,117868.62,33528.75,18751.434,24668.344,25008.174,505000.0,2748.5576,2992.7764,3396.7402,2500.0,4519.399,0
10000.0,0,2.0,1.0,1,8.0,-2.0,-1.0,-2.0,-2.0,-2.0,595.51666,16752.14,-34041.0,0.0,-37594.0,28346.232,0.0,0.0,0.0,0.0,1002.9193,0.0,1
130000.0,0,1.0,1.0,1,0.0,-1.0,0.0,8.0,7.0,8.0,15433.965,14322.836,76044.99,81990.04,154494.33,25748.34,0.0,0.0,266.67618,1800.0,0.0,1500.0,0
80000.0,0,2.0,2.0,0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-8187.0,-30000.0,-34041.0,790.51294,0.0,6153.819,0.0,0.0,0.0,0.0,0.0,0.0,1
10000.0,0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15003.019,18900.275,17707.246,22756.47,28628.156,10453.254,1441.3088,0.0,1168.863,1000.0,0.0,0.0,0
500000.0,1,2.0,1.0,1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,326.0,4355.449,7754.735,48828.277,8515.55,534.3039,3797.928,2152.9265,400972.0,428.01456,3780.2153,2000.0,0
