age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,class-label
1,Private,362380.47,HS-grad,9.0,Separated,Adm-clerical,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
0,Private,240866.6,HS-grad,9.0,Never-married,Craft-repair,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Self-emp-not-inc,180199.03,HS-grad,9.0,Never-married,Other-service,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,229840.34,HS-grad,5.0,Divorced,Adm-clerical,Own-child,1,0,0.0,0.0,40.0,United-States,0
1,Private,155112.17,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
0,Private,1268339.0,10th,9.0,Never-married,Handlers-cleaners,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Private,154401.02,Some-college,11.0,Divorced,Adm-clerical,Unmarried,1,0,0.0,0.0,30.0,United-States,0
0,Private,13492.0,Some-college,11.0,Never-married,Exec-managerial,Unmarried,1,0,0.0,0.0,40.0,United-States,0
1,Private,152376.62,5th-6th,4.421395,Married-civ-spouse,Craft-repair,Not-in-family,1,1,0.0,0.0,40.0,Guatemala,0
1,Local-gov,189550.36,10th,7.0,Never-married,Craft-repair,Unmarried,1,1,0.0,0.0,40.0,United-States,0
1,Private,167752.48,10th,6.0,Divorced,Handlers-cleaners,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Federal-gov,157577.55,HS-grad,9.0,Widowed,Other-service,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Private,125063.734,9th,3.0,Never-married,Priv-house-serv,Unmarried,1,0,0.0,0.0,40.0,United-States,0
1,Private,13492.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,1,1,0.0,0.0,10.0,United-States,0
0,Local-gov,171829.31,Masters,16.0,Married-civ-spouse,Prof-specialty,Husband,1,1,0.0,0.0,55.0,United-States,1
0,Private,216290.47,5th-6th,1.0,Never-married,Handlers-cleaners,Own-child,1,1,0.0,0.0,40.0,Guatemala,0
0,Private,174487.11,7th-8th,5.0,Married-civ-spouse,Handlers-cleaners,Husband,1,0,0.0,0.0,40.0,United-States,0
1,Private,184706.95,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,174474.25,Masters,16.0,Never-married,Exec-managerial,Not-in-family,1,0,0.0,0.0,45.0,United-States,1
1,Private,170252.9,5th-6th,10.0,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0.0,0.0,40.0,Mexico,0
0,Self-emp-inc,117660.914,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,211683.25,Some-college,10.0,Never-married,Craft-repair,Not-in-family,1,1,99999.0,0.0,40.0,England,1
1,Private,93223.66,HS-grad,9.0,Divorced,Craft-repair,Unmarried,1,1,0.0,0.0,40.0,United-States,0
1,Self-emp-not-inc,228596.84,10th,9.0,Married-civ-spouse,Farming-fishing,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,188203.06,HS-grad,9.0,Never-married,Adm-clerical,Own-child,1,0,0.0,0.0,24.0,United-States,0
1,Local-gov,230634.61,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,State-gov,82586.445,Some-college,10.0,Never-married,Other-service,Not-in-family,1,1,0.0,0.0,32.0,United-States,0
1,Private,211217.02,10th,9.0,Never-married,Craft-repair,Husband,1,1,0.0,0.0,38.0,United-States,0
1,Local-gov,101556.5,Some-college,10.0,Never-married,Farming-fishing,Own-child,1,1,0.0,0.0,40.0,United-States,0
0,Self-emp-not-inc,145662.9,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,163019.86,Assoc-acdm,10.0,Married-civ-spouse,Adm-clerical,Husband,1,1,0.0,0.0,40.0,United-States,1
0,State-gov,149292.08,HS-grad,10.0,Married-civ-spouse,Protective-serv,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,142722.62,Bachelors,11.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
0,Private,93507.34,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,1,1,0.0,0.0,45.0,United-States,0
1,Private,190900.2,Bachelors,13.0,Never-married,Other-service,Own-child,1,0,0.0,0.0,40.0,United-States,0
1,Private,183388.92,Masters,16.0,Married-civ-spouse,Prof-specialty,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,178585.7,HS-grad,10.0,Married-civ-spouse,Adm-clerical,Husband,1,1,0.0,0.0,42.0,United-States,0
1,Local-gov,121656.42,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Private,183371.28,HS-grad,10.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,176903.8,HS-grad,9.0,Never-married,Sales,Unmarried,1,0,0.0,0.0,40.0,United-States,0
1,Self-emp-not-inc,209500.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Self-emp-not-inc,210784.69,Masters,16.0,Married-civ-spouse,Exec-managerial,Wife,1,0,0.0,0.0,32.0,United-States,0
1,State-gov,41622.066,Bachelors,11.0,Married-civ-spouse,Transport-moving,Husband,1,1,0.0,0.0,24.0,United-States,0
1,Private,89800.63,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Self-emp-not-inc,247913.6,10th,6.0,Never-married,Farming-fishing,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Self-emp-not-inc,13492.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,1,1,0.0,0.0,50.0,United-States,0
1,State-gov,170539.3,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,1,0,0.0,0.0,38.0,United-States,0
1,Private,194293.72,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Self-emp-not-inc,101155.31,Bachelors,13.0,Married-civ-spouse,Sales,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Self-emp-not-inc,84042.98,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,97280.06,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,175903.42,Assoc-acdm,12.0,Divorced,Exec-managerial,Not-in-family,1,0,0.0,0.0,70.116615,United-States,0
0,Private,66374.73,Some-college,10.0,Never-married,Exec-managerial,Unmarried,1,1,0.0,0.0,99.0,United-States,0
